created_at,id_str,full_text,lang,location
2023-11-02,1719963695764431119,pks partai komitmen integritas adil pks nomer 8 pksejahtera fpksdprri,in,Probolinggo
2023-11-02,1719963519259750808,brinnavania pksejahtera fpksdprri partai pks kutuk tindak langgar hak asasi manusia palestina adil pks nomer 8 pksejahtera fpksdprri,in,
2023-11-02,1719963320177074645,partai adil sejahtera pilih cerah pks nomer 8 pksejahtera fpksdprri,in,Kuningan
2023-11-02,1719962582168318454,fpksdprri pks partai dukung adil sosial pks nomer 8 pksejahtera fpksdprri,in,"Sukabumi, Indonesia"
2023-11-02,1719960480251531438,pks partai juang adil sosial pks nomer 8 pksejahtera fpksdprri,in,
2023-11-02,1719960262210707489,partai adil sejahtera solusi indonesia maju pks nomer 8 pksejahtera fpksdprri,in,Cikande
2023-11-02,1719960186243399715,pks partai komitmen adil sosial ayo dukung pksejahtera fpksdprri pks nomer 8,in,Bogor
2023-11-02,1719959990981845268,partai adil sejahtera rumah juang adil pks nomer 8 pksejahtera fpksdprri,in,
2023-11-02,1719959340957008042,tristanalfnsh pksejahtera fpksdprri partai adil sejahtera solusi atas tantang pks nomer 8 pksejahtera fpksdprri,in,Klaten
2023-11-02,1719959076858458393,partai adil sejahtera rumah juang adil pks nomer 8 pksejahtera fpksdprri,in,Purbalingga
2023-11-02,1719958811702964227,partai adil sejahtera dengar aspirasi rakyat pks nomer 8 pksejahtera fpksdprri,in,Mojokerto
2023-11-02,1719958635990962463,agushgky pksejahtera fpksdprri partai adil sejahtera pilih bijak indonesia pks nomer 8 pksejahtera fpksdprri,in,Kebumen
2023-11-02,1719958041762877518,partai adil sejahtera bukti komitmen indonesia pks nomer 8 pksejahtera fpksdprri,in,Toba Samosir
2023-11-02,1719958012595757285,pks partai konsisten jalan nilai nilai adil sosial pks nomer 8 pksejahtera fpksdprri,in,Toba Samosir
2023-11-03,1720528373376840146,andrisusantosu2 anakkolong pilwali kota solo usung jkw partai damai sejahtera pds partai adil jahat kelamin pedeipe nenteng jkw jakarta 1 gerindra koalisi pedeipe jasa,in,"Kelapa Gading, Indonesia"
2023-11-03,1720432776258998708,anggota fraksi partai adil sejahtera pks dpr mardani ali sera fraksi tolak pindah kota negara ikn dki jakarta nusantara undang undang uu ikn lt ikn pks ibukotanusantara,in,Jakarta
2023-11-03,1720349695640576007,pks partai komitmen adil sosial pks nomer 8,in,
2023-11-03,1720347161186185709,pks partai pegang prinsip prinsip adil sosial adil ekonomi pks nomer 8,in,
2023-11-03,1720337966466498711,pks partai utama adil sosial pks nomer 8,in,
