conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1738475947102458172,Sat Dec 23 08:25:39 +0000 2023,499,Mas Anies Gus Imin akan memastikan bahwa Pembangunan ekonomi Indonesia akan dikerjakan dengan menggunakan hati dan otak #AniesMuhaimin2024 https://t.co/ooENURaKsO,1738475947102458172,https://pbs.twimg.com/media/GCBOqDubEAAEEJh.jpg,,in,"DKI Jakarta, Indonesia",0,201,188,https://x.com/DPP_PKB/status/1738475947102458172,748953283,DPP_PKB
1738538076664701195,Sat Dec 23 12:32:32 +0000 2023,265,Performa debat cawapres kemarin malam (22/12/23) Gus @cakiminow versi https://t.co/GHuytLZ7ML juaranya dipenampilan kandidat! Mana nih yang katanya mvp mvp MKMKMK #aminajadulu https://t.co/h2rP1ft1OH,1738538076664701195,https://pbs.twimg.com/media/GCCHKWBbgAA_mHX.jpg,,in,Indonesia,4,21,114,https://x.com/voiceofpkb/status/1738538076664701195,68089986,voiceofpkb
1738557221058052273,Sat Dec 23 13:48:36 +0000 2023,620,Dulu prabowo dipermalukan Jokowi dg singkatan serta istilah kini trik sampah itu digunakan untuk menyerang Cak Imin &amp; Mahfud MD.. Artinya prabowo menghalalkan segala cara untuk menang bahkan dg cara rendahkan sprt yg dilakukan Gibran!! https://t.co/hI8GRdgxWw,1738557221058052273,https://pbs.twimg.com/ext_tw_video_thumb/1738556993508667392/pu/img/uFlwajLVlMN-zkyc.jpg,,in,,9,68,224,https://x.com/ekowboy2/status/1738557221058052273,1006827831995711488,ekowboy2
1738558224029376577,Sat Dec 23 13:52:36 +0000 2023,744,Kalo cak Imin tdk layak dipilih Krn tdk tau SGIE maka Prabowo lebih tdk layak unk dipilih Krn sdh berkali2 ikut pilpres TPID aja Prabowo ga tau. Cak Imin ga layak Prabowo lebih ga layak pdhl dia seorang capres jadi paling pas pilih Ganjar Mahfud betul tdk? #DebatCawapres https://t.co/jHSNVrJNx1,1738558224029376577,https://pbs.twimg.com/ext_tw_video_thumb/1738558169687977985/pu/img/PAY0d4qtCuJjj4T7.jpg,,in,"Kalimantan Timur, Indonesia",22,196,178,https://x.com/ch_chotimah2/status/1738558224029376577,154435354,ch_chotimah2
1738481935310377124,Sat Dec 23 08:49:27 +0000 2023,397,Melihat berbagai respon publik di media sosial khususnya omongan masyarakat di dunia nyata krn aku lagi di dapil/lapangan: 1) Diluar dugaan semua orang debat tadi malam menggugurkan berbagai peremehan khususnya soal kemampuan yg selama ini dialamatkan ke mas @gibran_tweet. https://t.co/nTRFQPFfKK,1738481935310377124,https://pbs.twimg.com/media/GCBUGklbIAAFneP.jpg,,in,Kritik Kebijakan Bukan Pribadi,18,649,66,https://x.com/jansen_jsp/status/1738481935310377124,856934112250126336,jansen_jsp
1738696475042091404,Sat Dec 23 23:01:57 +0000 2023,391,Detik-detik prabowo tertangkap kamera ngasih isyarat potong leher ke Bahlil Terlepas dari suasana becanda atau tidak satire atau tidak isarat potong leher mencengkeram ujung baju berkata Ndasmu emosi saat debat semuanya itu menunjukkan watak bengis seorang prabowo https://t.co/B1WsIshHjP,1738696475042091404,https://pbs.twimg.com/ext_tw_video_thumb/1738696312101769216/pu/img/4F4-1dxMi_EEB8H9.jpg,,in,,27,63,163,https://x.com/MurtadhaOne1/status/1738696475042091404,1178950184601935873,MurtadhaOne1
1738557202955477045,Sat Dec 23 13:48:32 +0000 2023,539,Utk Indonesia jgn prnh menghitung untung rugi. berjuang tanpa kenal menyerah utk bangsa utk rakyat yg menjadi sumber &amp; tujuan perjuangan in Mimpi kita sma punya pemerintahan bersih &amp; akomodatif prcayakan pd Ganjar Mahfud utk mewujudkan it #GanjarUntukSemua #GanjarPresiden https://t.co/0gA9af5AUJ,1738557202955477045,https://pbs.twimg.com/ext_tw_video_thumb/1738557121309159424/pu/img/W90rJ51rD5F3pySQ.jpg,,in,"ÜT: -6.1389099,106.7214539",3,19,107,https://x.com/AirinDatangLagi/status/1738557202955477045,228628424,AirinDatangLagi
1738576116368212343,Sat Dec 23 15:03:41 +0000 2023,246,Matur Nuhun Jawa Timur Atas keindahan pengalaman yang tak terlupakan serta bertaut erat dengan keramahtamahan dan kehangatan yang terjalin dalam dekapan cinta dan kasih. #PDIPerjuangan #GanjarUntukSemua #GanjarPresiden #MEnangkanGAnjar #GanjarMahfud #GanjarMahfud2024 https://t.co/qLwbKRkqZw,1738576116368212343,https://pbs.twimg.com/media/GCCoP12bwAAqw8X.jpg,,in,Indonesia,0,11,35,https://x.com/PDI_Perjuangan/status/1738576116368212343,153407983,PDI_Perjuangan
1738548950632993184,Sat Dec 23 13:15:45 +0000 2023,289,NII di ITB Kurang lebih 15 tahun lalu ketika saya dan seorang teman mengambil beberapa kuliah pilihan yang sama. Karena sering ada tugas kita sering diskusi via chat soal tugas. Dulu via Yahoo Messenger sebuah penanda umur. Di tengah-tengah tabel-tabel yang isinya bilangan https://t.co/UKF1dn7bec,1738548950632993184,https://pbs.twimg.com/amplify_video_thumb/1738542104220147712/img/QRfxjbz88G4llabO.jpg,,in,"Michuhol-gu, Republic of Korea",23,24,77,https://x.com/ardisatriawan/status/1738548950632993184,170542374,ardisatriawan
1738401103900000674,Sat Dec 23 03:28:15 +0000 2023,415,Ketika mereka pongah dan under estimated terhadap lawan bahkan memposisikannya takut berdebat dengannya dalam diam lawanmu mempersiapkan diri dgn keras dan belajar dgn sungguh2. Hasilnya selalu mengejutkan. Data: Drone Emprit https://t.co/76MNx2miPz,1738401103900000674,https://pbs.twimg.com/media/GCAKknUbgAAvDcI.jpg,,in,Indonesia,18,89,105,https://x.com/PartaiSocmed/status/1738401103900000674,869327120,PartaiSocmed
