conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,categories
1745403107780305020,Thu Jan 11 11:11:43 +0000 2024,693,Makanya sejak 2014 pilih pemimpin yg rekam jejaknya dekat dgn rakyat mau melayani rakyat bkn menculik rakyat. Dulu Jokowi skrng Ganjar. Dulu tolak Prabowo skrng ttp tolak Prabowo. Rakyat B3rsama Ganjar #GanjarPilihanRakyat Kakak Menpora Akui Takut Pilih Pemimpin yang https://t.co/oRuMFPYu57,1745403107780305020,https://pbs.twimg.com/media/GDjq4GMaIAAFA4T.jpg,,in,"Kalimantan Timur, Indonesia",3,300,119,https://x.com/ch_chotimah2/status/1745403107780305020,154435354,ch_chotimah2,"kubu_03, kubu_02"
1745394941797503404,Thu Jan 11 10:39:16 +0000 2024,26,Indonesia akan pengadakan PRU Presiden Baru pada 14 February 2024 Harta &amp; hutang setiap calon Presiden 1. Prabowo Subianto Harta: RM608.2 Juta Hutang: RM2.38 Juta 2. Anies Baswedan Harta: RM5.5 juta Hutang: RM2.26 juta 3. Ganjar Pranowo Harta: RM4.4 juta Hutang: RM387 ribu https://t.co/RcryQEOpkS,1745394941797503404,https://pbs.twimg.com/media/GDjhdMDa0AARGGs.jpg,,in,Kingdom of Headhunters,1,0,17,https://x.com/datukhensem/status/1745394941797503404,232130100,datukhensem,"kubu_03, kubu_01, kubu_02"
1745510885765058921,Thu Jan 11 18:19:59 +0000 2024,223,Mau pilih Anies? Silakan. Mau pilih Ganjar? Silakan. Mau pilih Prabowo? Aduh monmaap deh dibajerin Partai Socmed. Saya janji siapa pun pilihanmu kita tetap berteman kecuali dgn gerombolan memed ,1745510885765058921,,,in,Papua New Guinea,3,14,55,https://x.com/ViantyTJP/status/1745510885765058921,64466938,ViantyTJP,"kubu_03, kubu_01, kubu_02"
1745344037794763178,Thu Jan 11 07:17:00 +0000 2024,3,Calon presiden (capres) nomor urut 3 Ganjar Pranowo melempar senyum semringah saat mengucapkan terima kasih kepada capres nomor urut 1 Anies Baswedan. (ist) #pilpres2024 https://t.co/LeA4TtgCeg,1745344037794763178,,,in,Indonesia,0,0,0,https://x.com/tribunnews/status/1745344037794763178,124171593,tribunnews,"kubu_03, kubu_01"
1745369987949437070,Thu Jan 11 09:00:07 +0000 2024,131,Ganjar menjadi capres yang hadir pertama dalam diskusi ini. Sedangkan Anies Baswedan baru akan diskusi pukul 19.00 WIB. #newsupdate #update #news #text https://t.co/NHBjErNSul,1745369987949437070,,,in,,2,102,2,https://x.com/kumparan/status/1745369987949437070,759692754985242625,kumparan,"kubu_03, kubu_01"
1745282045633536442,Thu Jan 11 03:10:40 +0000 2024,213,Puan Buka Peluang Ganjar-Mahfud Merapat ke Anies-Cak Imin jika Pilpres 2024 Dua Putaran https://t.co/JZcjNUnLbo,1745282045633536442,,,in,,9,7,58,https://x.com/keuangannews_id/status/1745282045633536442,1226436091617505281,keuangannews_id,"kubu_03, kubu_01"
1745424879518929396,Thu Jan 11 12:38:14 +0000 2024,0,Calon presiden (Capres) nomor urut 2 Prabowo Subianto 'dikeroyok' oleh Anies Baswedan dan Ganjar Pranowo pada debat ketiga Pilpres 2024 pada Minggu (7/1/2024) lalu. https://t.co/CgZlQ3cq8r,1745424879518929396,https://pbs.twimg.com/media/GDj-f6ibMAEPPjY.jpg,,in,,0,1,0,https://x.com/inilahdotcom/status/1745424879518929396,46693036,inilahdotcom,"kubu_03, kubu_01, kubu_02"
1745480211733545361,Thu Jan 11 16:18:06 +0000 2024,1416,Elektabilitas Anies Baswedan Semakin Dekati Prabowo Subianto Peneliti BRIN Sebut Efek Diversifikasi Pendukung - Nasional https://t.co/6OWwL4xe1s Bahan bacaan yg baik utk Mbak @kikysaputrii bahwa keputusan Mas Anies gandeng Cak Imin itu tepat loh https://t.co/aF4McKMhcf,1745480211733545361,,,in,"Depok, Indonesia",13,70,279,https://x.com/zainul_munas/status/1745480211733545361,65409203,zainul_munas,"kubu_01, kubu_02"
1745245011653128481,Thu Jan 11 00:43:30 +0000 2024,272, Pak Prabowo Anda boleh klaim secara resmi didukung Pak Jokowi. Namun saya adalah penerus pembangunan Pak Jokowi yang sesungguhnya. Visi dan gaya kepemimpinan Pak Jokowi lebih cocok kalau saya yang melanjutkan lho Pak andai Ganjar sampaikan itu... Apa yang dibangun Pak,1745245011653128481,,,in,Mojokerto,14,179,40,https://x.com/hasyimmah/status/1745245011653128481,185156524,hasyimmah,"kubu_03, kubu_02"
1745243416034689114,Thu Jan 11 00:37:10 +0000 2024,445,Menurut gue Tepat sekali rencana gabung nye ganjar - Anies di up skrg Sebelum pilpres tgl 14 Feb 2024 Jadi Pemilih ganjar yg nasionalis yg cinta NKRI malah akan pindah ke prabowo Jadi #PrabowoGibran bisa 60% menang telak satu putaran GANJAR BLUNDER LAGI,1745243416034689114,,,in,"Osaka-shi Kita-ku, Osaka",26,515,68,https://x.com/xquitavee/status/1745243416034689114,1604408934525464576,xquitavee,"kubu_03, kubu_01, kubu_02"
1745945626565829026,Fri Jan 12 23:07:30 +0000 2024,276,Kumpulan kata2 KESAT (Tidak Beretika) dari kelompok 02 dari Capres Timses dan Relawan2nya. Pendukung dan yg di dukung sama2 tidak beretika NirAdab yg bgini mo memimpin Indonesia?? Nauzubillah.. Yg berakal Sehat&amp;Beretika Cukup pilih AMIN!! #2024AniesPresiden ️ https://t.co/Y6jCWsoqJ8,1745945626565829026,https://pbs.twimg.com/ext_tw_video_thumb/1745945569154281472/pu/img/5zWbBrmVT-AYQT6l.jpg,,in,,7,38,157,https://x.com/Malika6027/status/1745945626565829026,1603593688005115905,Malika6027,"kubu_01, kubu_02"
1745650234292842608,Fri Jan 12 03:33:43 +0000 2024,3781,Kalo ada pilpres tandingan kalian pilih siapa? Nomor urut 01 @ceritadungimut @bucingsungguhan Nomor urut 02 @cikukucing @pentolkuriya Nomor urut 03 @inibacem @minogenduy https://t.co/V4qexqm5ki,1745650234292842608,https://pbs.twimg.com/media/GDnLowybcAAoUyG.jpg,,in,,318,367,870,https://x.com/cikukucing/status/1745650234292842608,1280440890809434112,cikukucing,"kubu_03, kubu_01, kubu_02"
1745848697270010087,Fri Jan 12 16:42:20 +0000 2024,5871,Seputar dialog KADIN dgn capres.. 01 : fokus nilai dan konsep ideal 02 : kurang detil dan kurang versatile terjebak pd retorika monoton 03 : gagasan yg berdasarkan contoh konkret sebelumnya Sebuah utas...,1745848697270010087,,,in,,117,75,1374,https://x.com/AzadiRio/status/1745848697270010087,1452830437873651716,AzadiRio,"kubu_03, kubu_01, kubu_02"
1745654741189935189,Fri Jan 12 03:51:37 +0000 2024,346,Pernyataan calon presiden nomor urut 1 Anies Baswedan terkait dengan kepemilikan lahan Prabowo Subianto dalam debat pada Minggu lalu berbuntut dugaan tindak pidana pemilu. Pasalnya Prabowo sempat melontarkan kata-kata yang dianggap sebagai penghinaan saat menyinggung lagi soal https://t.co/d0CgvhIP8V,1745654741189935189,https://pbs.twimg.com/media/GDnPXX-boAA7-UL.jpg,,in,Indonesia,8,153,70,https://x.com/tempodotco/status/1745654741189935189,18129942,tempodotco,"kubu_01, kubu_02"
1745699154645631125,Fri Jan 12 06:48:06 +0000 2024,199,Belum lama ini calon presiden (capres) nomor urut 1 Anies Baswedan mendapat ancaman penembakan dari netizen di kolom komentar aplikasi TikTok. Menanggapi hal tersebut Calon presiden (capres) nomor urut 3 Ganjar Pranowo meminta akan ancaman itu dilaporkan ke aparat penegak https://t.co/CRDjNT3RcI,1745699154645631125,https://pbs.twimg.com/media/GDnzVHtbcAAqt6o.jpg,,in,"Pulo Gadung, Indonesia",1,101,16,https://x.com/tvOneNews/status/1745699154645631125,55507370,tvOneNews,"kubu_03, kubu_01"
1745704716225618370,Fri Jan 12 07:10:12 +0000 2024,1195,Pengamat yakin PDI-P merapat ke Anies jika Ganjar-Mahfud kalah di putaran pertama. Sebab ada faktor kemarahan Mega ke SBY Prabowo dan Jokowi. https://t.co/vWfn4j6Q6S,1745704716225618370,,,in,Jakarta,57,141,163,https://x.com/kompascom/status/1745704716225618370,23343960,kompascom,"kubu_03, kubu_01, kubu_02"
1745771162586742982,Fri Jan 12 11:34:14 +0000 2024,289,. Dialog Capres &amp; Kadin TVOne: 01. Anies 1 2 Juta Views. 02. Prabowo 393 Ribu Views. 03. Ganjar 61 Ribu Views. . Links : https://t.co/jVnEU7G4Xq https://t.co/MXEnqmQA1e https://t.co/sLXBf6Al12 . https://t.co/WTbfyXOdcA,1745771162586742982,https://pbs.twimg.com/media/GDo5nuYacAApSSy.jpg,,in,,8,34,161,https://x.com/cobeh2022/status/1745771162586742982,1603638553820684289,cobeh2022,"kubu_03, kubu_01, kubu_02"
1745739845639749858,Fri Jan 12 09:29:48 +0000 2024,594,Hubungan antara kubu pasangan nomor urut 1 dan 3 semakin dekat menjelang pilpres 2024. Ancang-ancang membentuk koalisi baru?? #TempoThread #Anies #Ganjar https://t.co/jKJelaHeGj,1745739845639749858,https://pbs.twimg.com/media/GDobvCKbsAAs2OL.jpg,,in,Indonesia,51,51,64,https://x.com/tempodotco/status/1745739845639749858,18129942,tempodotco,"kubu_03, kubu_01"
1745958729823183309,Fri Jan 12 23:59:34 +0000 2024,1157,Pendukung Ganjar dan AMIN Beralih ke Prabowo-Gibran Siap Menangkan Satu Putaran https://t.co/YvoAz2T8Cv,1745958729823183309,,,in,,77,1105,156,https://x.com/VIVAcoid/status/1745958729823183309,41730943,VIVAcoid,"kubu_03, kubu_02"
1745638108962725897,Fri Jan 12 02:45:32 +0000 2024,405,02 Auto PANIK Hasil survei dari Galidata Ganjar -Mahfud MD 36 2% Prabowo -Gibran 33 3% Anies-Muhaimin 26 1% Terkait dengan program yg disukai Ganjar 56 8% Prabowo 21 7% Anies21 5% 3 program plg disukai - KTP Sakti - 1 Keluarga miskin 1 sarjana -1 Internet gratis 🇲🇨 https://t.co/sxXyASf8e6,1745638108962725897,https://pbs.twimg.com/media/GDnAm98aIAAl1xn.jpg,,in,𝙄𝙣𝙙𝙤𝙣𝙚𝙨𝙞𝙖,8,49,118,https://x.com/RstmBcl/status/1745638108962725897,1385449485472395271,RstmBcl,"kubu_03, kubu_01, kubu_02"
1745750236742750365,Fri Jan 12 10:11:05 +0000 2024,24165,Politik riang gembira ala Prabowo - goblok-goblokin capres lain di forum sendiri - glorifikasi nangisin capres - ancaman penganiayaan kalau ga pilih anies (divalidasi akun gerindra) Politik riang gembira ala anies - korean wave anies - desak anies - nazar anies - slepet imin,1745750236742750365,,,in,,119,147,4076,https://x.com/legislatweet/status/1745750236742750365,1517123019453636609,legislatweet,"kubu_01, kubu_02"
1745649264024490414,Fri Jan 12 03:29:51 +0000 2024,673,Hasil survei yang dilakukan oleh Galidata Ganjar Pranowo-Mahfud MD 36 2% Prabowo Subianto-Gibran Rakabuming Raka 33 3% dan Anies Baswedan-Muhaimin Iskandar dengan 26 1%. Sesuai dengan NalaR dan akal sehat masyarakat yang menginginkan pemimpin yang tidak emosian dan yang bicara https://t.co/v2UJGQzPOe,1745649264024490414,https://pbs.twimg.com/ext_tw_video_thumb/1745649083803652096/pu/img/A5h_1RyOuicwa0VT.jpg,,in,Indonesia,26,248,175,https://x.com/NalarPolitik_/status/1745649264024490414,214159664,NalarPolitik_,"kubu_03, kubu_01, kubu_02"
1745632058402336913,Fri Jan 12 02:21:30 +0000 2024,221,Debat capres pada 7 Januari lalu berlangsung seru. Anies Baswedan dan Ganjar Pranowo tak mengulang kecanggungan dalam debat pertama yang tampak menahan diri menyerang Prabowo Subianto. Survei-survei dan percakapan publik juga memberikan kesan positif kepada Anies dan Ganjar.,1745632061812269256,,korantempo,in,Indonesia,1,4,25,https://x.com/korantempo/status/1745632061812269256,20963426,korantempo,"kubu_03, kubu_01, kubu_02"
1745627812311314737,Fri Jan 12 07:00:30 +0000 2024,312,@fadlizon Saya suka waktu bapak dekat dg Beliau sekarang IBHRS menyerukan umat untuk memilih @aniesbaswedan melalui ijtima Ulama. 2019 saya pilih @prabowo 2024 saya ikut pilihan IBHRS https://t.co/Nf17VIIsL6,1745702272569622806,https://pbs.twimg.com/media/GDn69qma4AA_UlK.jpg,fadlizon,in,Indonesia,2,7,43,https://x.com/yaniarsim/status/1745702272569622806,929287558281830400,yaniarsim,"kubu_01, kubu_02"
1745712252672700531,Fri Jan 12 07:40:09 +0000 2024,329,Setelah mendengar paparan Prabowo di Kadin dan bandingkan dengan Anies saya makin yakin dengan pak Anies sebagai Capres pilihan saya. Intellectual leadership Anies sebagai problem solver atas masalah ekonomi bangsa lebih solutif dan proper dengan bekal kapabilitas teknokratik,1745712252672700531,,,in,,1,7,117,https://x.com/Munir_Timur/status/1745712252672700531,1244819229578121216,Munir_Timur,"kubu_01, kubu_02"
1745797634525474844,Fri Jan 12 13:19:26 +0000 2024,908,HAHAHAHA TAKBIR!!! Relawan Ganjar Pranowo dan Anies Baswedan Berkumpul Siap Deklarasi Bersama - Pemilu https://t.co/hthxg4c4cf https://t.co/W1xrDxCGX6,1745797634525474844,,,in,,75,367,207,https://x.com/logikapolitikid/status/1745797634525474844,1442661179491446792,logikapolitikid,"kubu_03, kubu_01"
1745799107640476050,Fri Jan 12 13:25:17 +0000 2024,394,Gue melihat berbagai serangan yang dilancarkan oleh kubu Ganjar dan Anies semakin lama semakin masif dengan berbagai isu baru yang terus diciptakan baik ke Prabowo Gibran maupun ke Presiden Jokowi. Tujuannya agar supaya kubu Prabowo Gibran sibuk mengurusi serangan sehingga,1745799107640476050,,,in,,33,477,56,https://x.com/TeddGus/status/1745799107640476050,1447610310529982467,TeddGus,"kubu_03, kubu_01, kubu_02"
1745659438567194753,Fri Jan 12 04:10:17 +0000 2024,220,Tak Balas Serangan Anies dan Ganjar dalam Debat Capres Aktivis: Prabowo Lebih Memikirkan Kepentingan Rakyat! https://t.co/k4N6qxT9bQ,1745659438567194753,,,in,Dihati mu 💙,32,720,29,https://x.com/ajengcute16__/status/1745659438567194753,1258626853541052421,ajengcute16__,"kubu_03, kubu_01, kubu_02"
1746154852671988020,Sat Jan 13 12:58:53 +0000 2024,1175,Video ini mewakili uneg2 gue banget tentunya juga mantan pendukung dan relawan Prabowo pada tahun 2014 dan 2019... 2024 adalah peta baru calon2 baru presiden dan wajah baru untuk Presiden Indonesia... Tetap doakan Anies Baswedan kepada Allah SWT Tuhan YME agar dapat menjadi https://t.co/QFLGOlMha4,1746154852671988020,https://pbs.twimg.com/ext_tw_video_thumb/1746154779657883648/pu/img/aeW0uokSwq33Xx5b.jpg,,in,In her dream...,27,36,560,https://x.com/ferizandra/status/1746154852671988020,80559922,ferizandra,"kubu_01, kubu_02"
1745990941201355112,Sat Jan 13 02:07:33 +0000 2024,824,Pingin tahu isi kepala para Capres? Sila simak &amp; repost Dialog terbaru Capres Bersama KADIN. 1. Anies Baswedan https://t.co/9M7MYBV23T 2. Prabowo Subianto https://t.co/OKnWz5AXLX 3. Ganjar Pranowo https://t.co/AcKMDMjUu6 https://t.co/oyXbKYY5B2,1745990941201355112,https://pbs.twimg.com/ext_tw_video_thumb/1745990809667952640/pu/img/1zUVlKhTzuHaHcpY.jpg,,in,Indonesia ,17,31,648,https://x.com/Mdy_Asmara1701/status/1745990941201355112,1334853481019056128,Mdy_Asmara1701,"kubu_03, kubu_01, kubu_02"
1746062248454582515,Sat Jan 13 06:50:54 +0000 2024,19022,Saya nonton semua Paslon ketika audiensi dgn Kadin. Selaku mantan gubernur Ganjar dan Anies sangat rinci menjawab isu-isu praksis yg disodorkan. Prabowo? Maaf saya harus jujur: dia ndak layak jadi presiden. Ratusan juta rakyat Indonesia ndak boleh jadi tumbal pemimpin dagelan.,1746062248454582515,,,in,,156,807,4136,https://x.com/islah_bahrawi/status/1746062248454582515,1619899748387000322,islah_bahrawi,"kubu_03, kubu_01, kubu_02"
1746072877466616282,Sat Jan 13 07:33:09 +0000 2024,979,Orasi politik Ganjar saat menghadiri konsolidasi pemenangan di Nganjuk Jawa Timur. Ada tiga hal yg disampaikan pak Ganjar pada relawan salah satunya temui rakyat dan dengarkan rakyat. Bedakan dgn Prabowo dihadapan pendukungnya malah caci maki dan nyindir Paslon lain. https://t.co/I6w0fmIOL1,1746072877466616282,https://pbs.twimg.com/ext_tw_video_thumb/1746072753822932992/pu/img/EEdcXHplSLht9vFk.jpg,,in,"Kalimantan Timur, Indonesia",9,152,230,https://x.com/ch_chotimah2/status/1746072877466616282,154435354,ch_chotimah2,"kubu_03, kubu_02"
1746116663185997867,Sat Jan 13 10:27:08 +0000 2024,4768,01 tak disangkal adalah calon terbaik dari segi ide gagasan wawasan &amp; cara penyampaian. 03 sedikit dibawahnya tapi beliau kenyang sekali pengalaman di dunia birokrasi. Nah jujurly 02 menang mutlak dari segi logisitik dukungan influencer &amp; viralitas di medsos (IG &amp; Tiktok,1746116663185997867,,,in,Indonesia,21,208,1022,https://x.com/Hilmi28/status/1746116663185997867,65067181,Hilmi28,"kubu_03, kubu_01, kubu_02"
1746006524307337628,Sat Jan 13 03:09:29 +0000 2024,182,Cah Kemaki @ganjarpranowo .. warga kota anda tidak mendukung anda pada pilpres 2024 Jateng insyaallah #PrabowoGibran2024Menang Aamiin ️🇮🇩 https://t.co/NMRXTJdD1B,1746006524307337628,https://pbs.twimg.com/media/GDsPrkDbYAAFi4X.jpg,,in,자바의 중심,7,101,27,https://x.com/NoviBudi78/status/1746006524307337628,1444206305057538052,NoviBudi78,"kubu_03, kubu_02"
1745959058191134739,Sat Jan 13 00:00:52 +0000 2024,1915,Relawan AMIN dan Ganjar-Mahfud Kompak Beralih ke Prabowo-Gibran https://t.co/iX31uwaMpq,1745959058191134739,,,in,,166,728,205,https://x.com/CNNIndonesia/status/1745959058191134739,17128975,CNNIndonesia,"kubu_03, kubu_02"
1746143129705893997,Sat Jan 13 12:12:18 +0000 2024,199,Surabaya 13/01/2024 19 Jenderal Purnawirawan TNI-POLRI dan puluhan ribu Warga Surabaya siap menangkan Ganjar-Mahfud untuk menjadi Presiden-Wakil Presiden RI selanjutnya. . Kota lain siap...??? ️ #DeepTalkGanjar https://t.co/Pzx90sV8zl,1746143129705893997,https://pbs.twimg.com/ext_tw_video_thumb/1746143010356965376/pu/img/s3PNPXBVd58EpINE.jpg,,in,Indonesia,3,6,45,https://x.com/hansssolo/status/1746143129705893997,219548433,hansssolo,"kubu_03, kubu_01"
1746206322230464554,Sat Jan 13 16:23:24 +0000 2024,423,Ribut antara 01 vs 02 masih terus berlangsung ya??? Dari tingkat elit buzzer medsos sampe ke akar rumputnya. Lantas 03 ngapain atuh? Ya ga usah ikutan...nyimak aja cukup. Tetep aja kita mah fokus ke akar rumput kaya di gambar ini. Pokoknya @ganjarpranowo @mohmahfudmd paslon https://t.co/om5EGDfRam,1746206322230464554,https://pbs.twimg.com/media/GDvFZBuaMAA4kKc.jpg,,in,🌞,2,24,89,https://x.com/SantorinisSun/status/1746206322230464554,980685208969031680,SantorinisSun,"kubu_03, kubu_01, kubu_02"
1746155140132802665,Sat Jan 13 13:00:02 +0000 2024,246,Pria yang mengancam menembak capres nomor urut 1 Anies Baswedan ditangkap. Cawapres nomor urut 3 Mahfud Md mengapresiasi langkah penegak hukum. https://t.co/XYY2Xr0IJQ,1746155140132802665,,,in,,1,2,23,https://x.com/detikcom/status/1746155140132802665,69183155,detikcom,"kubu_03, kubu_01"
1746079637149712889,Sat Jan 13 08:00:00 +0000 2024,0,Calon presiden nomor urut 3 Ganjar Pranowo membuka peluang komunikasi dengan pasangan calon presiden dan wakil presiden nomor urut 1 Anies Baswedan-Cak Imin (AMIN) untuk persiapan putaran kedua Pilpres 2024. https://t.co/clPd1yC2Ur,1746079637149712889,,,in,Indonesia,0,0,0,https://x.com/tribunnewswiki/status/1746079637149712889,1115596135287025664,tribunnewswiki,"kubu_03, kubu_01"
1745985049047290115,Sat Jan 13 05:46:43 +0000 2024,1611,@h3ru_h 1. Anies: cerdas tampan sejak jadi mahasiswa udah jadi pimpinan organisasi kampus ikut HMI 2. Prabowo: cerdas tampan sejak di militer memimpin kesatuan pasukan tempur 3. Ganjar: cerdas tampan sejak jadi mahasiswa aktif di organisasi GMNI Semua capres anak terbaik bangsa.,1746046095149728119,,h3ru_h,in,"West Sumatra, Indonesia",20,62,111,https://x.com/vickyelkhaer/status/1746046095149728119,1639514300686692354,vickyelkhaer,"kubu_03, kubu_01, kubu_02"
1746514900372082729,Sun Jan 14 12:49:35 +0000 2024,193,Yg bergerak turun ke masyarakat paling masif itu Ganjar - Mahfud disusul Anies - Imin Prabowo - Gibran jarang sekali tapi kok bisa survei katanya Paling tinggi Ooh iya lupa kan yg bergerak Pak Jokowi #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/rTSHGXdfPk,1746514900372082729,https://pbs.twimg.com/ext_tw_video_thumb/1746514854935142400/pu/img/JBTY8yBlzQjSmy7m.jpg,,in,,9,24,61,https://x.com/DS_yantie/status/1746514900372082729,1374686160748830724,DS_yantie,"kubu_03, kubu_01, kubu_02"
1746551290568810854,Sun Jan 14 15:14:11 +0000 2024,639,Capres No 3 @ganjarpranowo Dimana - Mana Selalu Membludak ‼️ - - Terus Terang ini yg Bikin Pak Lurah Mukidi Migrainnya Sering Kambuh #AsalBukanPrabowo https://t.co/tPPTgItz4P,1746551290568810854,https://pbs.twimg.com/ext_tw_video_thumb/1746551202085785600/pu/img/gvgJRws3vYEX5xWe.jpg,,in,Solo The Spirit Of Java,9,23,145,https://x.com/S4N_W1B1/status/1746551290568810854,1037981216186675202,S4N_W1B1,"kubu_03, kubu_02"
1746332608299249762,Sun Jan 14 00:45:13 +0000 2024,348,30 hari menuju pencoblosan yang tadinya mendukung 01 dan 03 kini kembali mendukung Prabowo-Gibran. Gaskan!!! #prabowo #gibran #prabowogibran #pencoblosan #30hari #pilpres2024 #relawanprabowo #indonesiamaju #bersamaindonesiamaju #dekade08 #mendingprabowo https://t.co/ABk2O8542u,1746332608299249762,https://pbs.twimg.com/ext_tw_video_thumb/1746332460810674176/pu/img/uij6F7jTTdUVlAfo.jpg,,in,"DKI Jakarta, Indonesia",10,139,218,https://x.com/dekade_08/status/1746332608299249762,1576913175227748352,dekade_08,"kubu_03, kubu_01, kubu_02"
1746537294432215212,Sun Jan 14 14:18:34 +0000 2024,249,Isu Ganjar-Anies Bersatu di Putaran Kedua Pilpres Airlangga: Potensinya Satu Putaran https://t.co/24ZAcU92PF,1746537294432215212,,,in,,14,190,55,https://x.com/VIVAcoid/status/1746537294432215212,41730943,VIVAcoid,"kubu_03, kubu_01"
1746504859426456018,Sun Jan 14 12:09:41 +0000 2024,1449,Ini KEREN Ganjar mau isu Wadas dan Rembang dibahas Tau kan kenapa? Karena Wadas dan Rembang adl proyek Jokowi tapi harus MENUMBALKAN Ganjar Ini kesempatan terbaik untuk Ganjar kembali memberi PUNCH LINE mematikan untuk Prabowo Siap2 Prabowo bisa KEJANG2 #GanjarMahfud2024 https://t.co/iagFGU2MTa,1746504859426456018,https://pbs.twimg.com/media/GDzU6QdbEAAQdcb.jpg,,in,"DKI Jakarta, Indonesia",19,133,319,https://x.com/JhonSitorus_18/status/1746504859426456018,1102461866129776640,JhonSitorus_18,"kubu_03, kubu_02"
1746673403329987024,Sun Jan 14 23:19:25 +0000 2024,600,Asal bukan @ganjarpranowo Asal bukan @aniesbaswedan Aku dan keluargaku pilih @prabowo dan @gibran_tweet #PrabowoGibran2024 ️🇮🇩,1746673403329987024,,,in,자바의 중심,15,488,92,https://x.com/NoviBudi78/status/1746673403329987024,1444206305057538052,NoviBudi78,"kubu_03, kubu_01, kubu_02"
1746371272123297991,Sun Jan 14 03:18:51 +0000 2024,215,Ucapan Ndasmu Etik dan Goblok Prabowo ke Anies Baswedan Calon Doktor UI: Memperlihatkan Sifat Aslinya https://t.co/uzZAMvf6NX,1746371272123297991,,,in,,2,3,86,https://x.com/keuangannews_id/status/1746371272123297991,1226436091617505281,keuangannews_id,"kubu_01, kubu_02"
1746468603535466864,Sun Jan 14 10:05:27 +0000 2024,203,@Fahrihamzah Anies presiden 2024. Prabowo capres seumur hidup https://t.co/EG7MYc5CRW,1746473593037574606,https://pbs.twimg.com/ext_tw_video_thumb/1746473546493329408/pu/img/Wa-SmEEyFw5ve5od.jpg,Fahrihamzah,in,East Aceh.Indonesia ,2,70,31,https://x.com/iskandar__fauzi/status/1746473593037574606,2563774255,iskandar__fauzi,"kubu_01, kubu_02"
1746570433317798347,Sun Jan 14 16:30:15 +0000 2024,369,Ternyata caleg PAN sodara..! -------------- Pendukung Anies Baswedan Pindah ke Prabowo? Ternyata Ini Faktanya https://t.co/y6gcfHHmtn,1746570433317798347,,,in,,2,49,118,https://x.com/Mulyono07704872/status/1746570433317798347,1102829735803990017,Mulyono07704872,"kubu_01, kubu_02"
1746503459690742207,Sun Jan 14 12:04:07 +0000 2024,440,Saya konsisten mendukung Ganjar Mahfud sampai selesai. Menang atau kalah itu konsekuensi dari sebuah kompetisi. Pertandingan saja belum mulai kenapa kalian para penjilat Prabowo sudah ketakutan? Lalu melempar isu jika Ganjar akan berkoalisi dengan Anis? Apa sudah kejadian??,1746503459690742207,,,in,PALANGKARAYA,3,45,77,https://x.com/PakatDayak_/status/1746503459690742207,1394912376814665730,PakatDayak_,"kubu_03, kubu_01, kubu_02"
1746849879002079265,Mon Jan 15 11:00:40 +0000 2024,55,Konstelasi Politik 2024 akan berubah jika koalisi yang kalah di putaran pertama memutuskan untuk bergabung dengan koalisi salah satu pasangan calon yang lolos. Kabar kedekatan kubu pasangan calon nomor urut 3 Ganjar Pranowo dan calon Presiden nomor urut 1 Anies Baswedan mencuat https://t.co/pp8eEu83aO,1746849879002079265,https://pbs.twimg.com/ext_tw_video_thumb/1746849517885075456/pu/img/LEjNVZRhMy3KymZb.jpg,,in,"Pulo Gadung, Indonesia",1,63,38,https://x.com/tvOneNews/status/1746849879002079265,55507370,tvOneNews,"kubu_03, kubu_01"
1746867604160180490,Mon Jan 15 12:11:06 +0000 2024,308,Yang bikin paslon 01 dan 03 agak gelisah dan suka blunder akhir-akhir ini adalah beliau ini @jokowi . Sementara yang bikin pasangan 02 terlihat santai gembira dan tetap santun juga karena beliau ini @jokowi Jokowilah alasan mengapa mereka mondar-mandir mengusulkan https://t.co/QWJ4bwRt0f,1746867604160180490,https://pbs.twimg.com/ext_tw_video_thumb/1746867561093095424/pu/img/y3S2fmjJx1f6f4cI.jpg,,in,Indonesia,17,153,77,https://x.com/DedynurPalakka/status/1746867604160180490,1003546165105704962,DedynurPalakka,"kubu_03, kubu_01, kubu_02"
1746743276928196629,Mon Jan 15 03:57:04 +0000 2024,274,Jokowi GAGAL menuntaskan Masa Jabatan Gubernur Jakarta. Gibran GAGAL berkomitmen menuntaskan masa jabatan Walkot Solo. Prabowo GAGAL tdk terpilih ketika mencalonkan jadi Presiden 2 kali. Hanya Anies yg BERHASIL menuntaskan tugasnya selama 5 thn jadi Gubernur Jakarta. https://t.co/aEeKMqbJG9,1746743276928196629,https://pbs.twimg.com/ext_tw_video_thumb/1746742788614742016/pu/img/ZODAnTE7xQmWkTHC.jpg,,in,"Cengkareng, Indonesia",4,9,110,https://x.com/NenkMonica/status/1746743276928196629,1040306964100669440,NenkMonica,"kubu_01, kubu_02"
